"Model","Year","Region","Color","Fuel_Type","Transmission","Engine_Size_L","Mileage_KM","Price_USD","Sales_Volume","Sales_Classification"
"X6",2018,"North America","Red","Hybrid","Manual",1.7,95765,74924,9869,"High"
"M5",2014,"South America","Blue","Petrol","Automatic",4.1,50316,120468,1761,"Low"
"M3",2022,"Europe","Blue","Diesel","Automatic",3.5,38218,110678,9268,"High"
"i8",2024,"Asia","Black","Electric","Manual",4.4,127045,232296,1525,"Low"
"X1",2012,"Africa","Silver","Electric","Manual",2.4,144787,21021,3667,"Low"
"i3",2024,"Asia","Silver","Electric","Automatic",3.8,39356,76564,4950,"Low"
"X3",2014,"Africa","Silver","Petrol","Manual",1.9,63229,42177,3604,"Low"
"3 Series",2011,"Europe","White","Diesel","Manual",2.5,81766,31323,4731,"Low"
"i8",2020,"Asia","Black","Hybrid","Manual",3.8,131531,200847,6239,"Low"
"7 Series",2013,"North America","Black","Electric","Manual",4.4,123817,75118,7656,"High"
"7 Series",2019,"Asia","Blue","Electric","Automatic",2.6,186658,80834,7161,"High"
"i3",2011,"Africa","Blue","Electric","Manual",4.3,23206,51429,3865,"Low"
"M3",2011,"South America","Grey","Diesel","Automatic",3.9,29272,75073,7067,"High"
"X5",2021,"Africa","Red","Petrol","Manual",2.7,86234,82877,8827,"High"
"3 Series",2017,"Middle East","Red","Diesel","Automatic",4.6,79529,54047,1153,"Low"
"X1",2010,"Europe","Blue","Hybrid","Manual",3.3,12096,35290,7639,"High"
"X6",2023,"Africa","Black","Diesel","Automatic",3.8,1228,111127,2799,"Low"
"i3",2016,"North America","Red","Hybrid","Automatic",3.2,145062,44994,5240,"Low"
"X3",2014,"Europe","Black","Diesel","Manual",3.1,20465,52454,2926,"Low"
"3 Series",2024,"Europe","Silver","Petrol","Manual",4.5,39207,71579,8376,"High"
"3 Series",2020,"Middle East","Red","Hybrid","Manual",2.5,33413,54159,3813,"Low"
"3 Series",2017,"South America","Grey","Electric","Manual",1.6,75932,39407,3518,"Low"
"5 Series",2010,"Asia","Grey","Petrol","Manual",4.6,54961,52504,3246,"Low"
"X1",2020,"Middle East","Blue","Diesel","Manual",4.4,195139,39986,2011,"Low"
"7 Series",2016,"South America","White","Electric","Manual",2.8,52203,84780,4212,"Low"
"5 Series",2014,"North America","Silver","Hybrid","Automatic",2.1,122119,43288,957,"Low"
"X5",2013,"North America","Red","Petrol","Automatic",3.9,180836,55416,539,"Low"
"X5",2016,"Asia","White","Hybrid","Manual",1.8,137729,58227,114,"Low"
"5 Series",2019,"Asia","Black","Diesel","Automatic",3,135427,58957,7862,"High"
"X3",2024,"Europe","Grey","Hybrid","Automatic",1.8,49110,65589,5189,"Low"
"X1",2011,"Asia","Grey","Electric","Automatic",3.6,34452,36305,4379,"Low"
"X6",2021,"Africa","Black","Hybrid","Automatic",1.6,187188,75031,6275,"Low"
"X3",2024,"North America","White","Petrol","Automatic",3.7,32487,76751,1328,"Low"
"M3",2010,"Africa","White","Diesel","Automatic",3.9,7069,73793,9590,"High"
"X6",2010,"South America","Blue","Petrol","Manual",3.2,137888,52211,6155,"Low"
"X3",2020,"North America","Silver","Petrol","Automatic",2.1,196245,43376,8341,"High"
"X6",2021,"Middle East","Grey","Hybrid","Manual",1.9,150021,80248,4216,"Low"
"X1",2010,"Asia","Grey","Petrol","Manual",2.6,197203,13280,4661,"Low"
"M5",2024,"Europe","Black","Hybrid","Automatic",3.1,14790,169021,4509,"Low"
"X1",2021,"Africa","White","Electric","Manual",3.7,147741,42976,8858,"High"
"M3",2014,"South America","Black","Hybrid","Manual",1.5,196714,56829,4246,"Low"
"X3",2019,"North America","Red","Diesel","Automatic",4,81720,62078,3000,"Low"
"X3",2016,"North America","Silver","Petrol","Automatic",4,35847,59915,1830,"Low"
"M5",2011,"Asia","Silver","Diesel","Automatic",3.1,145296,90970,769,"Low"
"X5",2019,"Europe","Silver","Hybrid","Manual",2.7,83306,77169,462,"Low"
"X1",2017,"Asia","Red","Diesel","Manual",4.4,179291,36321,7169,"High"
"3 Series",2013,"Africa","Red","Petrol","Automatic",4.2,124575,39542,3473,"Low"
"M3",2021,"North America","Silver","Petrol","Manual",4.9,25903,115410,5901,"Low"
"5 Series",2012,"South America","White","Hybrid","Manual",2.8,142856,39714,7456,"High"
"X3",2019,"North America","Grey","Diesel","Manual",4.7,58626,67887,3731,"Low"
"X6",2020,"Middle East","Silver","Diesel","Automatic",1.8,37675,87732,2011,"Low"
"M5",2017,"Europe","Silver","Petrol","Automatic",2.9,127793,121721,254,"Low"
"5 Series",2011,"South America","Grey","Petrol","Automatic",3.1,170211,35979,1110,"Low"
"M3",2020,"Middle East","Silver","Diesel","Manual",3,24879,102512,1856,"Low"
"7 Series",2020,"Middle East","White","Petrol","Manual",3.7,184070,90093,2584,"Low"
"7 Series",2022,"Europe","White","Electric","Automatic",2.1,3081,107192,5826,"Low"
"X5",2012,"Asia","Blue","Petrol","Manual",4.5,169293,56571,2069,"Low"
"i8",2021,"Africa","Black","Electric","Manual",3.4,131104,205890,8082,"High"
"X3",2012,"Europe","Blue","Diesel","Automatic",4.7,138741,44126,4987,"Low"
"i8",2019,"Africa","Grey","Petrol","Automatic",1.5,65113,188989,9312,"High"
"M3",2020,"Africa","Black","Diesel","Automatic",3.7,127295,95770,1253,"Low"
"X6",2010,"Europe","Blue","Diesel","Manual",2.9,37375,60762,6029,"Low"
"M3",2015,"South America","Blue","Diesel","Manual",3.3,72113,81789,8041,"High"
"X6",2011,"Africa","White","Diesel","Automatic",4.1,191056,54644,7592,"High"
"i8",2010,"Africa","Red","Diesel","Manual",2.3,141930,122307,7257,"High"
"i8",2011,"South America","Blue","Electric","Automatic",2.2,131483,129852,516,"Low"
"M3",2021,"Europe","Red","Electric","Manual",4,182337,95266,4108,"Low"
"X6",2015,"North America","White","Petrol","Manual",3.3,13412,81409,7435,"High"
"X5",2023,"North America","Black","Hybrid","Automatic",2.3,176223,77878,6507,"Low"
"X6",2013,"Middle East","Red","Diesel","Automatic",3.2,98266,65923,6022,"Low"
"7 Series",2015,"Africa","White","Diesel","Automatic",3.1,189854,69015,7586,"High"
"7 Series",2021,"Africa","Grey","Diesel","Automatic",3.9,146243,98376,6183,"Low"
"7 Series",2018,"Africa","White","Petrol","Manual",1.5,79202,82580,1131,"Low"
"X1",2022,"Europe","White","Electric","Automatic",3.6,74506,51549,8685,"High"
"i3",2019,"South America","Blue","Petrol","Manual",3.6,56824,62568,2873,"Low"
"i3",2021,"Europe","Red","Petrol","Automatic",4.1,31092,72141,5098,"Low"
"X5",2019,"North America","Grey","Hybrid","Manual",4.6,176662,77334,2620,"Low"
"X3",2017,"Middle East","Red","Petrol","Manual",3,139950,46755,6558,"Low"
"M5",2010,"North America","Silver","Petrol","Automatic",2.7,163899,82110,3554,"Low"
"i3",2022,"North America","Black","Electric","Automatic",1.9,160614,50439,2966,"Low"
"X3",2017,"Africa","Red","Electric","Automatic",2.7,55415,53708,5887,"Low"
"M5",2018,"North America","Silver","Hybrid","Automatic",1.7,71586,126341,5696,"Low"
"M3",2015,"Asia","Red","Hybrid","Automatic",4.3,37328,90267,4932,"Low"
"3 Series",2019,"South America","Grey","Hybrid","Manual",4.3,131888,51311,5336,"Low"
"i3",2024,"Middle East","Blue","Hybrid","Manual",3,80753,68425,329,"Low"
"3 Series",2014,"South America","Blue","Petrol","Automatic",2.4,55031,39497,3337,"Low"
"X3",2015,"Africa","Grey","Diesel","Automatic",1.9,8357,49914,4327,"Low"
"i8",2022,"Asia","White","Hybrid","Manual",4.5,147908,216709,1271,"Low"
"M3",2015,"North America","Grey","Electric","Manual",4.6,116558,83844,8838,"High"
"i8",2018,"Middle East","Black","Petrol","Manual",2.4,91709,183829,5343,"Low"
"5 Series",2013,"Africa","Grey","Hybrid","Manual",3.7,164511,44549,4581,"Low"
"5 Series",2011,"South America","Blue","Petrol","Manual",2.4,118881,37612,5321,"Low"
"5 Series",2020,"North America","Black","Diesel","Automatic",2.3,184345,53066,3638,"Low"
"X6",2020,"Middle East","White","Hybrid","Manual",1.6,150898,75410,267,"Low"
"3 Series",2018,"North America","Red","Hybrid","Manual",3.5,130558,45444,8115,"High"
"M3",2011,"Europe","White","Diesel","Automatic",2,179268,50573,5555,"Low"
"M3",2019,"South America","Black","Electric","Manual",1.5,196576,74342,4427,"Low"
"X3",2018,"Asia","Black","Electric","Automatic",1.9,40724,53428,7244,"High"
"X1",2011,"Middle East","Silver","Hybrid","Automatic",2.6,111298,23620,7127,"High"
"i3",2021,"Asia","Blue","Diesel","Manual",3.8,75933,66157,1912,"Low"
"X1",2017,"South America","Blue","Petrol","Manual",2.2,73597,35890,2292,"Low"
"X6",2018,"South America","Red","Diesel","Automatic",4.6,196787,79321,3832,"Low"
"X1",2021,"Africa","Black","Diesel","Manual",2.5,83983,43352,9867,"High"
"i8",2019,"Europe","White","Hybrid","Automatic",2.7,158341,185666,3921,"Low"
"i3",2018,"Africa","Red","Diesel","Automatic",2.3,90082,50492,6059,"Low"
"X3",2019,"Asia","Black","Petrol","Manual",2.4,40089,58241,6733,"Low"
"i3",2018,"Middle East","Blue","Diesel","Manual",1.8,153067,41693,9824,"High"
"7 Series",2011,"Africa","Grey","Diesel","Manual",2.5,172343,53766,6481,"Low"
"X1",2013,"South America","Silver","Petrol","Manual",4.5,92857,38464,9534,"High"
"5 Series",2016,"Europe","Grey","Electric","Manual",3.9,72531,62247,4266,"Low"
"M3",2021,"Middle East","Blue","Hybrid","Automatic",4.6,168117,99688,5323,"Low"
"X6",2011,"Europe","Red","Diesel","Manual",1.9,152301,47520,9906,"High"
"M3",2010,"North America","Blue","Hybrid","Manual",3.1,45386,65961,2411,"Low"
"X1",2012,"North America","Grey","Petrol","Manual",2.3,70547,27945,5013,"Low"
"5 Series",2021,"Africa","Black","Petrol","Manual",4,82726,74227,9310,"High"
"X3",2013,"Europe","Blue","Electric","Automatic",4.9,71939,54056,3795,"Low"
"i3",2017,"Europe","Silver","Diesel","Manual",4.4,104621,57288,5597,"Low"
"X3",2015,"Africa","White","Electric","Automatic",1.6,26921,46558,8788,"High"
"X1",2020,"North America","Blue","Diesel","Manual",2.6,54557,45044,3737,"Low"
"3 Series",2011,"North America","Black","Hybrid","Manual",1.6,68515,28148,7961,"High"
"i3",2024,"Africa","Silver","Diesel","Automatic",1.6,13164,68184,934,"Low"
"M5",2018,"Middle East","Black","Electric","Automatic",1.8,35605,130440,613,"Low"
"3 Series",2023,"Africa","Grey","Hybrid","Automatic",2.5,97959,53704,553,"Low"
"M5",2011,"Africa","Black","Electric","Automatic",2.6,168849,86115,7222,"High"
"M3",2022,"Middle East","Red","Diesel","Automatic",2.9,137092,97791,6115,"Low"
"X6",2024,"South America","White","Diesel","Automatic",2.9,150315,94968,2181,"Low"
"i3",2021,"Africa","Blue","Petrol","Manual",4.2,197085,56042,3709,"Low"
"i8",2014,"North America","Silver","Diesel","Automatic",2,128246,150175,6560,"Low"
"i8",2021,"Asia","Blue","Hybrid","Automatic",2.1,125060,199994,5287,"Low"
"X1",2013,"Europe","White","Hybrid","Manual",3.7,98034,33947,2334,"Low"
"M3",2022,"South America","Black","Electric","Automatic",3.5,91469,105353,2066,"Low"
"i3",2016,"North America","Blue","Hybrid","Manual",2,28362,50664,7317,"High"
"i3",2017,"North America","Silver","Electric","Manual",4.5,46579,63592,9625,"High"
"X3",2014,"Middle East","Red","Hybrid","Automatic",2.7,57119,46788,2698,"Low"
"X6",2019,"North America","White","Electric","Manual",2.8,30044,90246,2732,"Low"
"X6",2023,"Asia","Black","Petrol","Automatic",3,173378,89912,2826,"Low"
"X3",2023,"Middle East","Red","Diesel","Manual",2.6,159116,56338,9366,"High"
"5 Series",2014,"Middle East","White","Hybrid","Automatic",3.5,190085,43492,3587,"Low"
"X6",2011,"Europe","White","Diesel","Automatic",2.9,19833,65767,8044,"High"
"i3",2017,"North America","White","Hybrid","Manual",2.4,163375,41412,571,"Low"
"i8",2023,"Africa","Red","Electric","Manual",4.7,115163,227984,4032,"Low"
"X1",2011,"Europe","Silver","Electric","Automatic",2.6,136414,21109,8015,"High"
"M5",2019,"Africa","Grey","Electric","Automatic",3.9,117526,137747,9756,"High"
"X3",2021,"Africa","White","Hybrid","Automatic",2.7,1893,68061,2182,"Low"
"i8",2015,"North America","Silver","Hybrid","Automatic",3,171493,157851,4414,"Low"
"5 Series",2017,"Europe","Silver","Electric","Automatic",2.3,187252,45275,7691,"High"
"i3",2015,"Middle East","White","Hybrid","Automatic",4.1,128039,48946,1958,"Low"
"M3",2013,"Europe","Red","Hybrid","Automatic",4.1,61744,79826,9227,"High"
"3 Series",2022,"North America","Red","Diesel","Manual",1.6,184865,38514,7027,"High"
"M5",2013,"Asia","Silver","Electric","Automatic",1.7,23036,106196,3167,"Low"
"X3",2015,"Middle East","Black","Hybrid","Manual",4.7,117221,53028,2942,"Low"
"3 Series",2023,"South America","Blue","Diesel","Manual",4.6,63686,67631,5581,"Low"
"M3",2024,"North America","Silver","Electric","Manual",3.3,197120,100788,6984,"Low"
"X1",2022,"Europe","Silver","Diesel","Manual",3.2,11615,55838,5213,"Low"
"i3",2013,"South America","Grey","Diesel","Automatic",4.3,59413,52309,5112,"Low"
"X3",2017,"Middle East","Grey","Diesel","Manual",2,5351,55215,3113,"Low"
"5 Series",2018,"Africa","White","Electric","Automatic",3.8,12483,72752,8141,"High"
"M3",2010,"South America","White","Electric","Manual",3.2,103038,60696,6506,"Low"
"i3",2022,"Middle East","Red","Diesel","Manual",4.1,5840,76916,7408,"High"
"X1",2013,"Asia","Silver","Petrol","Manual",1.6,161506,17099,8644,"High"
"X3",2013,"Middle East","Silver","Hybrid","Automatic",3.6,28029,51947,9516,"High"
"M3",2011,"Europe","Red","Electric","Manual",3.4,22230,73277,4357,"Low"
"7 Series",2015,"Middle East","Red","Diesel","Manual",4.4,111324,83368,8624,"High"
"5 Series",2012,"Middle East","White","Electric","Manual",3.9,20920,57408,6255,"Low"
"M5",2016,"Europe","Grey","Petrol","Automatic",4.6,26049,135395,8398,"High"
"M5",2022,"Middle East","Black","Diesel","Automatic",4.6,142701,153730,9563,"High"
"i8",2020,"Asia","Black","Petrol","Automatic",2.9,109819,198518,5710,"Low"
"i3",2020,"Asia","Red","Petrol","Automatic",2,130757,49424,519,"Low"
"7 Series",2014,"Africa","Black","Electric","Manual",3.7,148214,72679,719,"Low"
"5 Series",2013,"Europe","Silver","Hybrid","Automatic",4.6,69697,58530,6436,"Low"
"3 Series",2014,"Asia","Black","Petrol","Automatic",1.8,42379,37762,5365,"Low"
"i3",2017,"Middle East","Black","Diesel","Automatic",3.5,195193,43731,144,"Low"
"X1",2012,"Africa","White","Hybrid","Manual",1.9,28036,30196,8722,"High"
"M3",2023,"Asia","Blue","Electric","Automatic",1.6,154601,93040,8791,"High"
"X6",2016,"Middle East","Blue","Petrol","Manual",3.9,59982,83002,1443,"Low"
"3 Series",2024,"Middle East","Black","Hybrid","Manual",3.9,135689,58931,9141,"High"
"X5",2023,"Middle East","Grey","Hybrid","Manual",3.6,94960,92504,6630,"Low"
"X3",2015,"Africa","Silver","Diesel","Manual",4.5,199020,43848,8460,"High"
"i8",2021,"North America","Silver","Petrol","Manual",1.8,65414,204459,7623,"High"
"5 Series",2010,"Asia","Blue","Electric","Manual",1.9,102485,34252,2176,"Low"
"7 Series",2022,"North America","Grey","Petrol","Manual",4.5,22531,117247,2968,"Low"
"M3",2016,"Asia","White","Hybrid","Manual",3.3,57921,86708,5933,"Low"
"7 Series",2023,"Middle East","White","Petrol","Manual",2.5,43192,108681,8409,"High"
"X6",2022,"Asia","White","Hybrid","Automatic",4.1,107289,98771,3754,"Low"
"7 Series",2016,"Europe","Grey","Electric","Manual",4.6,4629,98537,3697,"Low"
"X5",2023,"Middle East","Blue","Hybrid","Automatic",3.9,124868,91013,7616,"High"
"i3",2024,"South America","White","Diesel","Automatic",4.3,44022,78598,3588,"Low"
"M3",2021,"Middle East","Grey","Hybrid","Automatic",2.5,17981,104202,4632,"Low"
"i8",2010,"North America","Red","Petrol","Manual",2.5,83624,129138,6833,"Low"
"5 Series",2018,"South America","Blue","Petrol","Automatic",4.5,21,77498,9860,"High"
"X3",2015,"Europe","Red","Petrol","Manual",3.7,48666,54883,7886,"High"
"M3",2024,"Asia","Silver","Electric","Automatic",2.3,128641,102636,9993,"High"
"7 Series",2021,"Africa","White","Hybrid","Manual",3.3,19220,108078,1104,"Low"
"i8",2011,"Africa","Blue","Petrol","Automatic",3.9,173144,134186,3367,"Low"
"X3",2014,"Middle East","Black","Hybrid","Manual",2.3,16405,48860,4456,"Low"
"7 Series",2022,"Africa","Red","Hybrid","Manual",3.8,1928,115807,1001,"Low"
"M5",2020,"North America","Black","Diesel","Manual",1.6,89758,134024,305,"Low"
"7 Series",2013,"Europe","Blue","Hybrid","Manual",2.6,143020,64198,6732,"Low"
"X5",2016,"Africa","Grey","Diesel","Manual",3.9,58880,76612,9431,"High"
"i8",2017,"Europe","Blue","Electric","Manual",2,190990,164901,2019,"Low"
"X3",2020,"Europe","Grey","Petrol","Automatic",2.3,112797,52720,2568,"Low"
"i8",2023,"Africa","White","Hybrid","Manual",4.6,126029,226397,3593,"Low"
"X6",2024,"Middle East","Silver","Electric","Manual",3.9,120353,102965,8548,"High"
"X1",2020,"North America","Grey","Electric","Automatic",3.2,129688,40531,9657,"High"
"i8",2010,"North America","Grey","Hybrid","Automatic",2.2,170424,118958,8449,"High"
"X1",2014,"Africa","Silver","Electric","Manual",2.7,23584,38142,8825,"High"
"i8",2024,"Asia","Blue","Electric","Manual",3.5,21588,238341,2318,"Low"
"3 Series",2012,"Europe","Black","Diesel","Manual",2,129247,26075,3789,"Low"
"i3",2010,"Africa","Grey","Diesel","Manual",3.2,77327,38267,2303,"Low"
"M3",2021,"Middle East","Red","Petrol","Automatic",2.9,162884,91712,707,"Low"
"i8",2012,"North America","Black","Petrol","Manual",3.2,71322,147868,2019,"Low"
"5 Series",2023,"Asia","White","Electric","Automatic",1.9,73113,69689,4144,"Low"
"5 Series",2015,"South America","Blue","Petrol","Automatic",1.9,193469,37653,2448,"Low"
"M3",2023,"Middle East","Silver","Diesel","Automatic",4.9,71698,117830,8237,"High"
"3 Series",2016,"Asia","Grey","Electric","Manual",4.9,64457,55054,6516,"Low"
"i3",2017,"Middle East","Black","Hybrid","Automatic",3,185331,42217,7473,"High"
"i8",2022,"Asia","Blue","Hybrid","Manual",4.3,178638,212636,7795,"High"
"M5",2020,"Africa","Red","Hybrid","Automatic",3.8,90337,144966,895,"Low"
"i8",2013,"Middle East","Blue","Electric","Manual",1.9,53853,150115,240,"Low"
"i3",2012,"Middle East","Blue","Hybrid","Automatic",2.5,74893,39511,3974,"Low"
"3 Series",2014,"Europe","Red","Diesel","Manual",2.6,21334,43867,905,"Low"
"X6",2018,"Middle East","White","Petrol","Automatic",3.6,70000,87000,5421,"Low"
"i3",2022,"Europe","White","Hybrid","Automatic",3.5,67206,67779,2961,"Low"
"X3",2015,"Europe","White","Electric","Manual",4.7,173165,47434,5645,"Low"
"i3",2024,"Europe","Silver","Electric","Manual",4.3,16601,81340,7390,"High"
"i3",2018,"Middle East","Grey","Diesel","Manual",4.5,194140,51086,3931,"Low"
"7 Series",2024,"South America","Black","Diesel","Manual",4.6,157743,111226,4386,"Low"
"7 Series",2015,"Africa","Grey","Petrol","Manual",4.3,181597,75840,6801,"Low"
"M3",2011,"South America","Black","Diesel","Automatic",2.7,199725,52028,1611,"Low"
"X5",2022,"Asia","White","Hybrid","Automatic",2.3,151149,77385,8459,"High"
"3 Series",2014,"Europe","Red","Diesel","Automatic",3.5,101462,40354,9257,"High"
"X6",2021,"Europe","Black","Electric","Manual",3.9,81609,97089,2107,"Low"
"X3",2020,"South America","White","Electric","Manual",2.9,53486,61651,7954,"High"
"X1",2018,"Asia","Black","Petrol","Automatic",4.5,2329,56267,3081,"Low"
"i8",2017,"Asia","Grey","Petrol","Automatic",4.9,134901,185010,1540,"Low"
"M3",2016,"South America","White","Hybrid","Automatic",3.5,30656,90434,6078,"Low"
"M5",2010,"Asia","Grey","Hybrid","Manual",3.1,44648,96035,4715,"Low"
"X6",2013,"Europe","Black","Electric","Automatic",4.5,142724,67978,1816,"Low"
"7 Series",2021,"Europe","Grey","Electric","Automatic",1.6,43844,97116,5201,"Low"
"i3",2016,"Asia","Black","Hybrid","Automatic",2,6286,52871,622,"Low"
"i8",2020,"South America","Black","Diesel","Manual",4.5,80473,209453,8836,"High"
"X3",2016,"Africa","Blue","Petrol","Manual",4.1,11299,62870,6865,"Low"
"3 Series",2024,"Asia","Silver","Electric","Automatic",3,61430,61857,4018,"Low"
"M5",2015,"Asia","White","Hybrid","Manual",4.6,186874,114313,6506,"Low"
"X3",2017,"Europe","Silver","Diesel","Automatic",2.7,1881,59062,2156,"Low"
"M5",2020,"Europe","Black","Petrol","Automatic",3.7,108273,142673,7021,"High"
"i8",2022,"Middle East","Black","Petrol","Automatic",3.7,44316,223068,4911,"Low"
"X1",2015,"Asia","White","Hybrid","Manual",2.1,60326,33217,7135,"High"
"i3",2019,"Europe","Red","Electric","Automatic",2.5,164373,46313,5041,"Low"
"X3",2012,"South America","Red","Hybrid","Automatic",4.7,8893,57111,2426,"Low"
"i3",2013,"Europe","Grey","Diesel","Manual",2.1,16320,45618,5836,"Low"
"X5",2023,"Middle East","Black","Hybrid","Automatic",2.1,162267,78273,2455,"Low"
"X5",2012,"Asia","White","Electric","Automatic",3.2,43821,62618,7054,"High"
"i8",2010,"Europe","Blue","Petrol","Manual",1.8,92518,124748,1771,"Low"
"7 Series",2024,"Asia","White","Hybrid","Automatic",4.6,28882,124112,7492,"High"
"5 Series",2019,"Europe","Red","Diesel","Manual",1.9,198910,47109,943,"Low"
"7 Series",2014,"South America","White","Electric","Manual",3.7,166504,70850,1464,"Low"
"X1",2024,"North America","Grey","Diesel","Manual",2.7,153588,42641,8121,"High"
"X3",2010,"South America","Red","Diesel","Manual",4.3,98814,41619,5814,"Low"
"X1",2010,"South America","Red","Petrol","Manual",3.6,64075,31592,2956,"Low"
"X3",2011,"Europe","Blue","Petrol","Automatic",2.9,171701,29580,8264,"High"
"M3",2022,"North America","Red","Petrol","Manual",4.9,46313,116869,8294,"High"
"X3",2013,"Europe","Blue","Petrol","Manual",1.7,109957,34254,8957,"High"
"X5",2015,"South America","Blue","Electric","Automatic",3.5,106102,66890,6621,"Low"
"i8",2017,"Asia","Black","Electric","Automatic",5,41442,194856,8023,"High"
"X3",2022,"Asia","Grey","Electric","Automatic",3.9,60992,70401,2153,"Low"
"i3",2012,"Europe","Blue","Petrol","Automatic",4.1,160507,38949,6339,"Low"
"i3",2010,"Asia","Red","Hybrid","Manual",1.6,121990,25801,9162,"High"
"7 Series",2012,"Asia","White","Hybrid","Manual",1.6,71803,62820,845,"Low"
"7 Series",2021,"Europe","Blue","Hybrid","Automatic",1.6,106807,90819,1848,"Low"
"3 Series",2012,"Asia","Blue","Hybrid","Automatic",5,87168,45283,4270,"Low"
"M5",2014,"Middle East","Black","Diesel","Automatic",4.9,17561,127744,4231,"Low"
"X3",2020,"North America","Red","Petrol","Manual",2.7,19740,64026,8343,"High"
"X6",2021,"Middle East","Red","Petrol","Manual",2.5,25636,95686,1631,"Low"
"i3",2021,"Asia","Red","Hybrid","Automatic",2,152260,49524,3572,"Low"
"X1",2013,"Africa","Grey","Diesel","Manual",2.7,108509,27899,3279,"Low"
"X5",2022,"Asia","Silver","Electric","Automatic",2.8,115398,83460,8633,"High"
"X3",2013,"Asia","Grey","Petrol","Manual",4.1,160501,41200,2925,"Low"
"X6",2018,"Europe","Silver","Electric","Automatic",4.5,180862,80414,848,"Low"
"i3",2016,"Middle East","Black","Diesel","Manual",4.1,121458,51854,9159,"High"
"5 Series",2013,"South America","White","Electric","Automatic",3.8,16851,59815,2042,"Low"
"X3",2012,"Asia","Red","Hybrid","Manual",4.2,18267,53673,7691,"High"
"M5",2015,"North America","Grey","Electric","Automatic",4.1,191110,111389,3830,"Low"
"X5",2012,"Asia","Black","Diesel","Manual",3.2,153776,51622,1543,"Low"
"X1",2015,"South America","Blue","Electric","Automatic",2.7,77500,34500,7782,"High"
"X5",2020,"Asia","Black","Diesel","Manual",2.5,130189,74481,605,"Low"
"i8",2022,"Asia","Blue","Hybrid","Manual",3.9,130711,215429,7228,"High"
"i3",2020,"Middle East","Silver","Petrol","Automatic",4.9,84530,68547,1768,"Low"
"i8",2022,"Asia","White","Diesel","Manual",3.5,116766,214823,5712,"Low"
"i3",2022,"South America","Black","Diesel","Automatic",4.7,179143,62586,1621,"Low"
"7 Series",2021,"South America","Black","Diesel","Manual",1.5,130138,87986,292,"Low"
"M3",2018,"Middle East","Blue","Petrol","Manual",4.3,53418,99158,1410,"Low"
"X5",2015,"Asia","Black","Hybrid","Automatic",4.5,15612,80939,526,"Low"
"X5",2021,"North America","Grey","Diesel","Automatic",3.7,137906,82709,5703,"Low"
"X3",2013,"Africa","Black","Diesel","Manual",4.8,172810,43469,6558,"Low"
"M3",2024,"North America","White","Diesel","Manual",3.6,133647,108635,6275,"Low"
"i3",2014,"Middle East","White","Hybrid","Manual",2.3,137948,36705,3203,"Low"
"i3",2022,"Africa","White","Petrol","Manual",2.3,177053,50795,9599,"High"
"3 Series",2015,"Middle East","Black","Diesel","Automatic",3.4,68012,45199,7833,"High"
"i3",2020,"Europe","Black","Petrol","Automatic",4.7,77510,68249,8600,"High"
"i3",2012,"North America","Silver","Electric","Manual",1.8,14863,42014,133,"Low"
"i8",2017,"Asia","Red","Hybrid","Manual",3.6,50403,186960,6185,"Low"
"3 Series",2013,"Europe","Silver","Hybrid","Manual",4.2,161182,35882,7483,"High"
"i8",2017,"Middle East","Grey","Diesel","Manual",1.9,187402,164760,4933,"Low"
"X6",2019,"North America","White","Petrol","Manual",1.9,171218,71628,5277,"Low"
"5 Series",2019,"South America","Black","Electric","Manual",2.8,1357,71364,7600,"High"
"M3",2012,"South America","Red","Diesel","Automatic",2.5,147193,59781,484,"Low"
"X5",2019,"Asia","Blue","Diesel","Manual",2.2,171470,65853,3276,"Low"
"i3",2016,"North America","Black","Hybrid","Automatic",2.2,167431,37757,7001,"High"
"5 Series",2020,"Middle East","Black","Electric","Manual",2,103402,59660,7243,"High"
"X5",2022,"Africa","Silver","Diesel","Manual",3.6,76631,91337,2831,"Low"
"X3",2021,"South America","Silver","Hybrid","Automatic",3.9,163900,57860,4844,"Low"
"M5",2018,"North America","Red","Electric","Manual",4,149413,130059,8269,"High"
"i8",2013,"Middle East","Black","Diesel","Automatic",3.4,16054,161395,2375,"Low"
"3 Series",2017,"North America","Red","Hybrid","Manual",4.8,184972,44503,6676,"Low"
"X6",2012,"South America","Red","Petrol","Manual",4.6,46545,74846,354,"Low"
"X5",2016,"South America","Red","Electric","Manual",4.9,54589,82041,9959,"High"
"X1",2012,"South America","Grey","Petrol","Manual",2.9,73269,30673,3922,"Low"
"X3",2021,"Asia","Blue","Electric","Manual",4.6,59233,71827,2212,"Low"
"M5",2024,"Europe","Silver","Hybrid","Manual",4.2,194626,156537,3783,"Low"
"5 Series",2024,"South America","White","Petrol","Manual",2.7,78205,75680,7949,"High"
"5 Series",2016,"Africa","Red","Petrol","Manual",1.9,50878,54412,5353,"Low"
"i3",2023,"North America","Red","Hybrid","Manual",3.9,86887,70061,4300,"Low"
"M3",2020,"Africa","White","Diesel","Manual",2,91767,90823,6311,"Low"
"i3",2019,"Europe","Blue","Hybrid","Manual",2.5,176710,45079,9429,"High"
"7 Series",2019,"Europe","Black","Hybrid","Manual",3.3,179976,85002,496,"Low"
"3 Series",2020,"Europe","Silver","Diesel","Automatic",3.9,62140,58286,6679,"Low"
